fullVisitorId,transactionId,lon,lat
1371621863682445551,s2qi-6khy,-79.3996846,43.7165489
13716703286549945055,s0xd-eq82,-79.41596222,43.64106369
13717221153026746397,s3si-0p4q,-73.5802506,45.5007529
13718918123763742048,s4nn-5vby,-73.616265099999993,45.5516576
13719045479453282398,s4sm-tfj9,-123.1833016,49.2534941
13719092937461094367,s8ef-74m0,-123.1864844,49.2701578
13720160379160421744,s3bf-owod,-79.4535999,43.6502637
13721689905372520870,s2gq-941x,-79.3867054,43.6641656
13721864978686128219,s9ex-7qsv,-79.3913596,43.6382103
13721864978686128219,s2uk-dpyu,-79.3913596,43.6382103
13721931531035369542,s4ws-i9c6,-73.5653384,45.5102003
13721931531035369542,q1fo-o5qa,-73.5653384,45.5102003
13721931531035369542,s4zo-z8gr,-73.5653384,45.5102003
13722109580260429206,s9xr-58yp,-123.0232397,49.2800217
13722832591642815759,s9qs-1dkv,-113.5153775,53.5375656
13724389375217654531,s4om-44t5,-79.4266507,43.704408
13725532046302429237,s2kj-nj5e,-73.5778357,45.5073887
13725700426288685191,s0wa-mhoq,-79.39936829,43.6398468
13725700426288685191,s9ex-gfq8,-79.39936829,43.6398468
1372649145102588560,s0qx-ws9z,-79.40222931,43.71340942
13727286229385452694,s4gv-q8ry,-73.5815745,45.474458200000008
13727565387272288984,s2yz-3ten,-79.4241261,43.6402772
13728049370405913181,s3lk-swmv,-79.4302194,43.6458247
13728049370405913181,s0mf-mkfj,-79.4302194,43.6458247
13729408223165018718,s1oz-kix7,-113.5335413,53.5410695
13730736518061110293,s1to-stk6,-123.255117,49.2666531
13730919840021837690,s0gk-0g65,-73.5611069,45.5169874
13730936859187602805,s7hj-1pen,-73.5802506,45.5007529
1373101113163845343,s8bs-2at0,-123.1262623,49.2589697
13731918010608351738,y9jm-mai2,-79.3916429,43.6430505
13731918010608351738,m4aj-pext,-79.3916429,43.6430505
13732539020583572274,s2mi-bv05,-123.1417254,49.2706117
13733423440215066091,s9uv-vgfx,-71.2194604,46.810553
13733607152558654288,s2oy-3bxs,-123.0809125,49.2616327
1373415254577926386,s5we-vu6j,-73.5939486,45.4834233
13734658835954088187,e2rl-3y3w,-79.3987755,43.6570325
13734892592377732410,s2gg-nxwa,-79.36842346,43.65810013
13735622417184978869,s0cn-y1m1,-79.3528541,43.6696639
13736121580401661857,s2yz-faqj,-79.4069082,43.6503923
13736898090559680955,s6zw-t3wo,-71.2206721,46.8112258
13736926146289511205,s2ni-s16p,-73.6093196,45.5190577
13737210255476837219,s0ah-82eh,-79.3950796,43.7070978
13737226796296960499,s7zt-k59y,-73.6037509,45.5389736
13737226796296960499,s3im-lhm6,-73.6037509,45.5389736
13737226796296960499,s0wz-7nx8,-73.6037509,45.5389736
13737226796296960499,s0wz-928j,-73.6037509,45.5389736
13737226796296960499,s7ky-jqwk,-73.6037509,45.5389736
13737226796296960499,s6wn-596y,-73.6037509,45.5389736
1373738481875973219,s2km-dyoo,-73.608189,45.4751007
13737848918588826692,v6tg-l83m,-79.3937314,43.640152099999987
13737848918588826692,s8vi-nqto,-79.3937314,43.6401521
13739066811864334777,v6tg-8619,-79.4153863,43.638175
13740027190589762486,s4yb-hcc9,-73.5690804,45.4820795
13740707936517582960,s1zn-lzs7,-73.571645199999992,45.4968589
1374219180207329088,s4it-11cg,-79.3846858,43.6575188
13742730627452262778,s3bz-j3gn,-79.383028,43.6655881
13743827076576157899,s8aa-184p,-79.40218353,43.64533997
13744054730129224496,s1hx-fjq6,-79.3847774,43.70982
13744725852582690871,s3pw-fxbm,-79.379157,43.7557978
13745153205927671968,s2sl-bi2l,-123.2432535,49.2643876
13745649657969146623,v9nc-hbnp,-79.4031344,43.6703969
13746390796423823582,s4zw-x1yn,-79.4379292,43.65965
1374741410826941801,s3fc-kx5p,-71.2206317,46.8234805
1374741410826941801,s3fc-bapz,-71.2206317,46.8234805
13748032254438483746,s9gn-bip5,-73.568968,45.5147426
13748032254438483746,s9qo-1nvj,-73.568968,45.5147426
13748032254438483746,s4no-q9r8,-73.568968,45.5147426
13748032254438483746,s8rn-n9y7,-73.568968,45.5147426
13748032254438483746,s5ja-jgvg,-73.568968,45.5147426
13749193484660486274,s6qq-129l,-79.4312797,43.6397229
13750135082663484193,s0or-vlvr,-113.507155,53.514828
13750508322974769420,s3qx-jjvu,-79.38335419,43.66543961
1375079963082602860,s0qx-gxxy,-79.3900895,43.6976887
13751135643112860713,s4ai-rgs2,-79.3540372,43.655467
13751135643112860713,s3bz-jbpe,-79.3540372,43.655467
13751135643112860713,s4ai-24bl,-79.3540372,43.655467
13751852987115564968,s6wk-go1f,-79.3531341,43.6676588
1375209691576708779,s2ex-nacz,-113.572966,53.5205479
1375209691576708779,s2ex-uh5e,-113.572966,53.5205479
13753403017821777599,s2wv-i3q6,-73.6305157,45.4913804
13753410912992453980,s1rr-hu3o,-73.629747999999992,45.5016575
13753728014310274134,s1gd-zbw7,-79.3914457,43.6413655
13753793634291175511,s6uk-l1o7,-71.2843364,46.7748546
13753793634291175511,s8mc-cbie,-71.2843364,46.7748546
13754991486363482117,s7fy-xdh1,-123.1251267,49.2874671
13755998454117785493,s3pl-d0u0,-123.2531154,49.2588217
13757320695749279385,s5kd-z9nl,-73.5519882,45.4874818
1375750081432809085,s4mu-i94o,-123.1240045,49.2773934
1375750081432809085,s4mu-ardy,-123.1240045,49.2773934
1375816543930457567,s5cp-q29t,-79.4518857,43.6600036
13758242810218440174,s1pk-hd55,-79.3938443,43.640955299999987
13758242810218440174,a9si-3tpg,-79.424827499999992,43.6378533
13758778455604164280,s8vi-wd0o,-79.37758,43.6597097
13758863124587935955,s8qk-197m,-79.3861581,43.669963
13758988852176412823,c2dk-6o3e,-73.56420898,45.50557709
13759023265942769412,s8ye-vfpn,-122.9881511,49.2660122
13759105451282186395,s3gm-gso7,-73.555815,45.542012
13759129867835488617,s0ar-5o3y,-79.4143193,43.6408455
13759129867835488617,k0ce-n82k,-79.4143193,43.6408455
13759565561777790308,s3jd-6h2o,-71.2613755,46.7798463
13759686364188115298,s3qv-f3w3,-79.43977356,43.69367981
13760727678972480440,n8dg-bs6i,-79.3844795,43.6685778
13760727678972480440,n8dg-a436,-79.3844795,43.6685778
13760727678972480440,n8dg-34rr,-79.3844795,43.6685778
13760727678972480440,n8dg-amhu,-79.3844795,43.6685778
13761535321451348617,s6mg-m6df,-73.5791,45.544716
13761713948954686233,s3nw-rzke,-79.4162418,43.6387639
13761926473852638010,s4no-vflc,-73.56848145,45.5343132
13763640597975614646,s4gv-2x2v,-73.5615387,45.47935486
13763966606487344599,s6hi-yu7p,-73.5580356,45.4949703
13764014266034647140,s7gv-dx4y,-79.3986858,43.6578711
13764452998768469952,s3su-ldj5,-73.5626331,45.499847
13764452998768469952,s8ju-eizo,-73.5626331,45.499847
13764526210145169654,s1nq-21rk,-73.5987965,45.5206065
13765193705034347690,s3wl-qtcl,-73.567028999999991,45.535794
13765522779030979955,a9si-8d69,-79.4063381,43.6718448
13765522779030979955,s0wg-m4el,-79.4063381,43.6718448
13765667007224492933,s5ed-0ppw,-79.3526281,43.6584754
13765827604498758471,o3xx-r775,-73.5772448,45.5019479
13765827604498758471,s6jn-ri54,-73.5772448,45.5019479
13766652656891403376,s6xn-p3je,-79.3787976,43.6715547
13766652656891403376,s9md-kcm6,-79.3787976,43.6715547
13766652656891403376,s6xn-x6cn,-79.37879944,43.67155457
13767314034377127650,s5ot-4l2g,-123.1140114,49.2679633
13767769295852787832,s7ff-f2wb,-123.2338945,49.2553065
13767769295852787832,s7ff-6c7o,-123.2338945,49.2553065
13767904232244213323,s9hp-baue,-79.3847019,43.6617737
13767904232244213323,s6rd-3lba,-79.39154053,43.65964127
13768423682022908967,s6jn-7zqi,-73.5761613,45.5095925
13768423682022908967,s6jn-4zbz,-73.5761613,45.5095925
13768423682022908967,e3ng-xc42,-73.5761613,45.5095925
13768423682022908967,s6uz-x8ge,-73.5761613,45.5095925
13768423682022908967,s6uz-41nv,-73.5761613,45.5095925
13768423682022908967,s6jn-q87g,-73.5761613,45.5095925
1376859344226255186,s9kg-hvo7,-114.0810524,51.0058283
13768894222488697896,v6tg-hn8t,-79.43039703,43.63462067
1376902320190691268,s6el-5bmz,-123.0884359,49.2585685
1376933134017204566,s2ty-6rp1,-79.3944332,43.6703202
13769439372580621306,s2lx-i9gp,-79.3998148,43.7037968
13770122057752575105,s2le-fmho,-73.609091,45.536116
13770122057752575105,s1si-ftzw,-73.609091,45.536116
13770734921437130492,s2qd-95qs,-123.1438076,49.262990400000007
13771082678432515526,s4he-95bg,-79.399394,43.6415606
13771082678432515526,s2ix-rs4r,-79.399394,43.6415606
13771299602283062902,s9ef-h7jx,-79.4134704,43.7698276
13771299602283062902,s9ef-hxf5,-79.4134704,43.7698276
13771536674055838388,s6qw-l104,-71.2384996,46.809802
13771536674055838388,s6qw-twye,-71.2384996,46.809802
13771795979863754259,s8jg-9g94,-73.5496661,45.512953
13771795979863754259,q1fo-yt3p,-73.5496661,45.512953
13772496029211816828,s4xy-gxv0,-71.2181222,46.8322732
13772496029211816828,s1by-y6zw,-71.2181222,46.8322732
13772496029211816828,s4xy-9xlp,-71.2181222,46.8322732
13772496029211816828,s4xy-oa13,-71.2181222,46.8322732
13772496029211816828,s1by-upaj,-71.2181222,46.8322732
13772668893322827931,s3bz-6h3k,-79.363722299999992,43.6525725
13773708021396695489,s0wp-j707,-73.584885,45.5607816
13774002320627660681,s7sd-gyrl,-73.6151834,45.5066421
13774108062340022416,s0ey-ghgt,-113.5328089,53.572392
13775340889291421415,s0dt-nizv,-79.3850073,43.6540972
13775372008952826775,s2hw-ut70,-79.4262256,43.636831
13775372008952826775,s1lz-yfej,-79.4262256,43.636831
13775372008952826775,s7pk-t7qh,-79.4262256,43.636831
13777322458683686574,s2xz-im9o,-71.232809,46.8301869
13777322458683686574,s4oy-hzix,-71.232809,46.8301869
13777391833422115514,k0bx-0v9s,-79.3857683,43.648953
13777576164134467994,s7ac-oak8,-79.40196991,43.6892395
13777659287151092537,s2ty-3lyq,-79.3783872,43.6742146
13777828492980445722,s5mc-51ua,-123.1074426,49.2710186
13778951099387327181,s4yl-6i7j,-113.4587123,53.5484334
13778951099387327181,s4yl-ijoe,-113.4445201,53.5337331
13778951099387327181,s4yl-vmq7,-113.4445201,53.5337331
13778951099387327181,s4yl-2831,-113.4445201,53.5337331
13778951099387327181,s4yl-jj7e,-113.4445201,53.5337331
13780987978447844845,s4uk-mz5o,-123.1177868,49.2681086
1378106613222141064,a9si-yq0h,-79.380441199999993,43.6473313
13781410108223486702,s6zw-3spz,-71.2278281,46.808295
13781717516726549701,s1no-bmrl,-73.6183983,45.4985045
13781743003658310192,s1pm-gqm1,-123.1257976,49.2737829
13782189601903695208,s3bz-qvpy,-79.3924571,43.6455046
13782189601903695208,s3bz-gv7u,-79.3924571,43.6455046
13782520447695839690,s9rk-myv6,-73.5732539,45.5370857
1378257399156442828,s4dj-ft2a,-73.7338822,45.5775753
13784282245888875732,s3su-nge0,-73.5806031,45.4783847
13784924431316525804,s4uk-t7kv,-123.08847809,49.27990341
13784950653314624795,s5vy-33ls,-79.3672799,43.6512193
13784950653314624795,s0vm-7k1p,-79.3672799,43.6512193
13785267622495626316,s8ef-0d51,-123.1412293,49.2731308
13786169324029557579,s9ex-0y5p,-79.40890503,43.64690399
13788082268241758780,v9nc-ueqw,-79.4070539,43.6752349
13788082268241758780,s2vh-buxd,-79.4070539,43.6752349
13788256173302321283,s3ju-ts8y,-114.112727,51.0749
13788256173302321283,s9hv-khnl,-114.112727,51.0749
13788256173302321283,s0se-askw,-114.112727,51.0749
13788810084860940598,s8bs-v8bs,-123.1234645,49.2799198
13788810084860940598,s1sq-b9j9,-123.1234645,49.2799198
13788810084860940598,s2dx-k5cg,-123.1234645,49.2799198
13789177522866694657,s4wy-jesd,-73.5559744,45.515708
13789365826599450099,s5mk-nc7d,-79.3911961,43.6504858
13792035697404380465,s6mc-3csq,-79.45358276,43.68569183
13792194601062504178,s7gj-92yt,-79.3919005,43.6559523
13792256537794856126,s6gf-91p7,-79.6320252,43.5908503
13792256537794856126,s6gf-y389,-79.632025200000015,43.5908503
13793219211736475493,p2he-wgx6,-79.3665108,43.6527574
13794054279094861568,s5hd-1p6p,-73.584699,45.538409
13794252769714283083,s2qr-m7d3,-79.3773632,43.6425103
13794899831993552148,s9wk-rthk,-79.6622907,43.5396761
13795925325893505079,s2oy-fhjr,-123.1141509,49.2648536
13796419078430106657,o2lp-2js3,-79.4361928,43.6698487
13797575913138158762,s9hp-6zrx,-79.39018209999999,43.6468092
13799247847333193535,s1yn-t0gz,-114.1029208,51.0302035
13799247847333193535,s1yn-qvrg,-114.1029208,51.0302035
13799247847333193535,s1yn-cjk0,-114.1029208,51.0302035
13800156433392620570,s0si-d38n,-79.40312195,43.63623428
13800156433392620570,m0bo-cej7,-79.40312195,43.63623428
13800362102386619310,s8va-321n,-79.37253571,43.64878845
13800362102386619310,s6st-o9bi,-79.37253571,43.64878845
13801732250750666065,s3vi-dsqc,-73.55397034,45.50215149
13801885160912081571,s1hx-kv7k,-79.4226956,43.7062699
13801885160912081571,s1hx-apvi,-79.4226956,43.7062699
13801885160912081571,s1hx-o725,-79.4226956,43.7062699
13801885160912081571,s1hx-h0z4,-79.4226956,43.7062699
13801885160912081571,s9eu-3pp4,-79.4226956,43.7062699
13802087877954907135,s4ja-ij6i,-79.3674898,43.6525642
13802087877954907135,s1xe-m1ny,-79.3674898,43.6525642
13802087877954907135,s9sv-83w8,-79.3674898,43.6525642
13803127006387742670,s1pm-pivi,-123.1613284,49.269768
13803332319835169278,s0hb-p3iw,-73.5929574,45.5503415
13803524151978249695,b9va-06bc,-79.3765617,43.6444084
13803882793901047190,s5hd-3yvz,-73.60851199999999,45.533502
13803953102244190044,s2yu-rsoq,-79.3817344,43.6418203
13803953102244190044,p2he-mwh8,-79.3812245,43.6459574
13804751288782714920,s7pk-hnb6,-79.44271851,43.63925934
13806043277102677641,s4ve-ay6e,-73.5751,45.5378
13807170825202334655,s0pt-oadx,-114.1142868,51.0758775
13808198933199341509,s9na-kyhm,-123.2395441,49.260175200000013
13808198933199341509,s6hl-7ppq,-123.1838056,49.2582345
13808198933199341509,s9oa-1hpq,-123.1838056,49.2582345
13808198933199341509,s3hn-w2ic,-123.1838056,49.2582345
13808198933199341509,s2cf-8spa,-123.1838056,49.2582345
13808716254590143778,s0os-qas4,-71.2891948,46.7807897
13810626816342492077,s9rk-a5d6,-73.5885265,45.5233308
13811249161532811859,s8nm-cxzv,-123.1214703,49.2792146
13811249161532811859,s8nm-e7j4,-123.1214703,49.2792146
13812261065233488788,s2ql-ryts,-79.3499527,43.73144913
1381305808645847944,s4ao-24d6,-73.605837,45.5132459
13813672008608931788,s7ki-2bkj,-79.43186951,43.67920303
13813804813164029113,a9si-ux43,-79.39362335,43.64578629
13813804813164029113,s5kh-vvzs,-79.39362335,43.64578629
13815357071190439755,s6el-x6sx,-123.1096491,49.2487094
13815938109828750334,s2vt-z7bb,-123.11109924,49.2550087
13816056202722032992,s5mr-a0n7,-79.4167377,43.7269121
13817617642449844979,s5kh-0oac,-79.3806966,43.6540644
13817788369698834277,s4it-lka3,-79.3890287,43.6550667
13818366879934217120,s5gx-ix1n,-73.6240588,45.5032846
13818366879934217120,s5gx-wsx3,-73.6240588,45.5032846
13820594627375596660,s3au-l8sq,-73.57189178,45.51758575
13822608351132623965,s1fs-nbpq,-79.4101219,43.6414398
138229771187259618,o6bo-zagn,-79.4076291,43.6598482
13823131674417601542,s5ke-ypke,-123.0887609,49.2559185
13824038728268851024,s8va-q33f,-79.383423999999991,43.6397127
13824208555910575488,s7av-05xz,-123.1114421,49.2588388
13824520413386324220,s9hp-16nm,-79.390835299999992,43.6656331
13824662236355945035,s7qj-0o9a,-73.6109779,45.5312149
13824662236355945035,a8ca-rz1n,-73.6123152,45.5261138
13824662236355945035,a8ca-4y45,-73.6123152,45.5261138
13824662236355945035,a8ca-9y4a,-73.6123152,45.5261138
13824749829766170480,s6pi-h2fv,-79.4196051,43.6556091
13824749829766170480,a3ec-s8de,-79.4196051,43.6556091
138249185895104789,s1gf-obrh,-122.9583049,49.2776943
138249185895104789,s7dv-xp3p,-122.9583049,49.2776943
13826567509106404009,s4he-4pno,-79.4159028,43.641579
13827126817606129211,s5vv-tu8n,-79.41407776,43.63820267
13829042389532726411,s4qc-bm27,-79.3934801,43.6464107
13829042389532726411,s4qc-dv6e,-79.3934801,43.6464107
13829042389532726411,v7jg-uc6g,-79.3934801,43.6464107
13829485930977517925,s1rr-3231,-73.6026684,45.5224114
138309569263648709,s2jd-l5x9,-79.3934596,43.6425685
13831001021848927505,s8sk-4s72,-79.387470499999992,43.6694507
13831023586188263090,s1bd-66sy,-79.39851379,43.70941925
13831023586188263090,s1tm-j6lh,-79.39851379,43.70941925
1383106485181039133,s2lg-vkno,-79.4015256,43.6435749
13831425326216363313,s6ai-fvn9,-123.0902038,49.2406786
13831425326216363313,s6ai-o7p6,-123.0902038,49.2406786
13831425326216363313,s0bc-2hoe,-123.0902038,49.2406786
13831874300485054614,w1lx-kl45,-73.5798108,45.4954402
13831874300485054614,w1lx-nzwi,-73.5798108,45.4954402
13831874300485054614,s3su-1vvx,-73.5798108,45.4954402
13831874300485054614,g1pj-idzl,-73.5798108,45.4954402
13831874300485054614,s0za-tjba,-73.5798108,45.4954402
13833066765255041333,s1pk-o2op,-79.3765617,43.6444084
13833324322634393764,s6aj-18fs,-79.6804348,43.5999795
13833324322634393764,s8lu-y00k,-79.6804348,43.5999795
13833495794680920889,s5rj-2v72,-73.5732988,45.4823286
13833544843666068841,s4ts-pkfg,-79.3828255,43.6595342
13834048017696095094,w1dw-5rt5,-79.3702627,43.661782
13834562813611895771,s9cz-dzg6,-73.5792592,45.4924051
13835816530300148866,s7xg-j30i,-123.140017,49.2624372
13836679119045845410,s1gp-edui,-73.5722557,45.5361846
13836679119045845410,a8ca-kwpv,-73.5722557,45.5361846
13840122043861264565,s9tq-epts,-79.4014346,43.7095991
13840252920649606443,s9uq-y9pa,-123.1088307,49.2796802
13840252920649606443,s8fq-60ib,-123.1088307,49.2796802
1384046251122519048,s0fy-vulh,-123.1157099,49.2773666
1384046251122519048,s0ri-ah4s,-123.11636353,49.28366852
1384046251122519048,s7ny-xzmo,-123.1157099,49.2773666
13841353703997463850,s6gw-cvty,-79.404535,43.6370874
13841353703997463850,s9pg-7yjg,-79.404535,43.6370874
13841426266896940702,s7gv-mfkt,-79.3758994,43.6517438
13841897216220579378,w1dw-dt63,-79.3900311,43.6531643
1384189913913750498,s8jg-9n3h,-73.5572267,45.4937397
1384189913913750498,s8jg-7aae,-73.5572267,45.4937397
1384189913913750498,s8jg-yje6,-73.5572267,45.4937397
1384189913913750498,s2gx-tw1c,-73.5572267,45.4937397
1384189913913750498,s3wb-2l6b,-73.5572267,45.4937397
1384189913913750498,s6ir-a0ev,-73.5572267,45.4937397
1384189913913750498,x0he-13v1,-73.5572267,45.4937397
1384189913913750498,s8jg-g4vh,-73.5572267,45.4937397
1384189913913750498,s6ir-2fw1,-73.5572267,45.4937397
13842833152926640088,s8uf-tsmr,-79.3307724,43.66754532
13843283998734928351,s3wk-p4dd,-79.3479858,43.6864792
13844480764530611858,s2gg-tw1c,-79.3817718,43.6621746
13845982129288298232,s9ih-r8v1,-123.1403961,49.2893437
13846207078928133564,s5ew-a0im,-79.3834432,43.656674
13846207078928133564,s0ha-2v78,-79.3834432,43.656674
13846349878366039489,k3fh-ltk8,-79.4004451,43.6366681
13846349878366039489,k3fh-krzm,-79.4004451,43.6366681
13846349878366039489,s7ml-o38f,-79.4004451,43.6366681
13846900219743351222,s5km-3shi,-113.4715381,53.4942962
13847416079772476110,s4xw-btf1,-73.5756385,45.5100707
13847911913953971486,s4ho-scku,-123.1031727,49.281693999999987
1384798353365718332,s4du-e6h8,-73.584699,45.538409
13848040956701883006,s6rt-f3di,-79.3923045,43.6434855
13848040956701883006,s0vm-zglx,-79.3923045,43.6434855
13848338301514081597,s3vi-zlzj,-73.5749009,45.5033169
13848338301514081597,s3vi-0lvq,-73.5749009,45.5033169
13848338301514081597,s3vi-sqcx,-73.5761354,45.5031206
13848338301514081597,s3vi-7od3,-73.5749009,45.5033169
13848338301514081597,s3vi-irk1,-73.5749009,45.5033169
13848338301514081597,s3vi-4qps,-73.5749009,45.5033169
13848338301514081597,s1pq-k2pf,-73.5749009,45.5033169
13848338301514081597,s3vi-69g6,-73.5749009,45.5033169
13848338301514081597,s6qp-0da9,-73.5749009,45.5033169
13848338301514081597,s6qp-oxdt,-73.5749009,45.5033169
13848338301514081597,s3vi-ejhb,-73.5749009,45.5033169
13848338301514081597,s6qp-9t6m,-73.5749009,45.5033169
13848338301514081597,s6qp-5e7g,-73.5749009,45.5033169
13848338301514081597,s6qp-ktg2,-73.5749009,45.5033169
13848338301514081597,s1pq-ro3o,-73.5749009,45.5033169
13849083267799095519,s3nw-hn1a,-79.4233939,43.6360678
13849137870395598478,s3wr-i8ws,-79.3365247,43.7496826
13849219989940986425,s2pr-smb2,-79.3975979,43.6375266
13850153588194493901,s4xb-ljff,-79.328768,43.6800783
13850789247558425708,s0fm-n7gy,-79.39239502,43.64024734
13852224705043764456,s1ix-gt2v,-73.5591507,45.49409485
13852854910385463369,s7si-hipc,-73.6128251,45.4888717
13852854910385463369,s8gg-mzr5,-73.6128251,45.4888717
13853671117370566223,s7jc-a7vo,-123.0629268,49.265215
13854877047431573912,s5jx-7pd6,-123.0357233,49.2304622
13854919771717436922,s9xx-oclq,-71.2473492,46.807133
13854919771717436922,s8do-mil5,-71.2473492,46.807133
13855305938240713359,s8hc-dplb,-123.2454488,49.2591597
13855751215084565782,s0qw-1kpg,-79.4253301,43.7039163
13855751215084565782,s2xy-r1cc,-79.4253301,43.7039163
13855751215084565782,s0qw-uygt,-79.4253301,43.7039163
13855751215084565782,s8vx-22na,-79.4253301,43.7039163
13856435941404697058,s5pc-gib8,-79.387739,43.666056
13856452356680155772,s3tl-sd4c,-79.6361528,43.6012446
13856452356680155772,s3rs-sf85,-79.6361528,43.6012446
13857066919739825681,y1fq-szdc,-79.3760549,43.6460983
13857221283871472377,s5yn-i96e,-73.5968332,45.4827599
13857311839704846858,s7rj-3bsw,-73.6104269,45.5584906
13858239752599360139,s0qo-lpap,-79.3978064,43.6464336
13859211590380335002,s3au-v2w3,-73.5649786,45.5368186
13859800267108231425,s2yu-wskp,-79.3781893,43.6635783
13859800267108231425,s7wi-dfud,-79.3781893,43.6635783
13860270445721133693,s2ck-aoay,-79.3638582,43.6493277
13860481403270901531,s8gs-0n8d,-123.127617,49.287338
13860612319694885029,s3un-c2mo,-79.64292979999999,43.5862105
1386411012125109392,s1mj-o26c,-123.0524448,49.246106
1386411012125109392,s1mj-jdbo,-123.0524448,49.246106
1386411012125109392,s4jz-1a1g,-123.0524448,49.246106
1386411012125109392,s4jz-pxwf,-123.0524448,49.246106
13864754304218088859,s0se-ay9a,-114.0503836,51.0581619
13865144939072246363,s8kx-k76s,-79.3891532,43.6672109
13865144939072246363,s2wf-9j2v,-79.3891532,43.6672109
13865144939072246363,s7kg-w9q0,-79.3891532,43.6672109
13865823122878726582,s1ol-k3zk,-79.3793816,43.6554912
13865823122878726582,b9va-p65i,-79.3793816,43.6554912
13867723727005603095,s1pq-f71i,-73.5715633,45.5072651
13868982434339513934,s7wp-q4d7,-79.44283295,43.64506149
13869107384474605738,s8co-wmq3,-79.3934596,43.6425685
13869129967581290356,s5ot-bg3e,-123.1553373,49.2697081
13869129967581290356,s5ot-s31v,-123.1553373,49.2697081
13869321371817324411,s6zw-yc65,-71.2020103,46.8157304
13869363916990599353,s3gj-4a6c,-79.45405579,43.65081406
13870128261615037622,o8fh-lss9,-79.42295837,43.65572739
13870293891356992623,s0pi-o9dd,-114.1400639,51.0288086
13870707150450876210,s4rp-vkp4,-79.3953562,43.7157899
13870726793749730942,s3mw-tbu7,-79.390421199999992,43.6666468
13870998309473577792,s2cf-evyn,-123.2494343,49.2705214
13870998309473577792,s9na-9hpe,-123.2494343,49.2705214
13870998309473577792,s2cf-7xzg,-123.2494343,49.2705214
13870998309473577792,s8ef-wg0z,-123.2494343,49.2705214
13870998309473577792,s9na-dqjm,-123.2494343,49.2705214
13870998309473577792,s9na-hxgo,-123.2494343,49.2705214
13870998309473577792,s8ef-plry,-123.2494343,49.2705214
13870998309473577792,s3ku-edc1,-123.2494343,49.2705214
13870998309473577792,s3xc-hvkm,-123.2494343,49.2705214
13871945271932860550,s7xm-lpv9,-79.4230711,43.6507883
13871966432175398712,p2aq-9irv,-79.3826747,43.659329
13872519436612673379,s1zz-1iv5,-79.408371,43.6429113
13872770658711750916,s7yl-9bgs,-123.2333956,49.2539269
13872770658711750916,s7yl-bdwm,-123.2333956,49.2539269
138729672986122937,s9hy-nn1z,-73.565598,45.530534
13873414336083009667,s4uk-w7uq,-123.117362,49.2735948
13873414336083009667,s3cd-ozpj,-123.117362,49.2735948
1387341637697656188,n8dg-rrqf,-79.36949,43.6606597
13873485208914065360,s2fs-ga81,-79.7274731,43.5596141
13874176406095134644,s0wk-46a0,-113.566201,53.457865
13874348819287137878,s7ai-esnt,-73.574301,45.526019
13874348819287137878,s7ai-zbl9,-73.574301,45.526019
13874348819287137878,s7ai-gzjx,-73.574301,45.526019
1387473426907141253,s7ci-q2s8,-71.224575,46.8164648
13874892010926031302,s0hz-jp2s,-123.0579525,49.2853911
13875412605347355064,s8wd-0515,-79.3912507,43.7006127
13876201565924444043,s3mu-w7ps,-123.1258641,49.2821013
13876626095349370171,s6bq-cvek,-113.4897836,53.5420182
13877319631622328846,s2bu-21ed,-79.3532571,43.6616534
13877871262394293677,s0nb-g8go,-73.5695698,45.5056684
13878326123587320787,s7lx-kbld,-79.4693046,43.658217099999987
13879400218166392821,s2ba-ry7x,-73.5707491,45.5102788
13880240517833105281,e9fp-ruw8,-79.4241905,43.6423708
13880240517833105281,a3ec-6vdn,-79.4241905,43.6423708
13880240517833105281,s3gh-04z8,-79.4241905,43.6423708
13880607799689438334,s0xz-ouka,-79.3977716,43.638207400000013
13882437105720890389,s5ga-0pyq,-123.0035729,49.283468
13882659200555992649,s8cf-5urp,-73.5835647,45.5338324
13883171269648019453,s8me-qhyo,-123.1237884,49.2593218
1388330747746154546,s0am-rz3y,-73.579959,45.49219
13883634217342822893,s2cs-1i09,-123.1595603,49.2536972
13883634217342822893,s2cs-rxg3,-123.1595603,49.2536972
13883671960050124572,s7si-nesj,-73.6491922,45.4978987
13884623717923816943,s3kd-xab9,-79.382392,43.649695
13884623717923816943,s3bz-ktls,-79.382392,43.649695
13884801730735674901,s9tq-fymj,-79.383972,43.7246235
13884801730735674901,s7ri-lwwv,-79.383972,43.7246235
13884801730735674901,s4om-bn7o,-79.3865797,43.7213801
13884801730735674901,s7ri-oo9j,-79.383972,43.7246235
13884801730735674901,s9tq-4gei,-79.383972,43.7246235
13884801730735674901,s9tq-bmhh,-79.383972,43.7246235
13886069744913356387,s3fc-qcvt,-71.2389317,46.801092200000006
13886984446043180887,s3un-77ux,-79.5879541,43.5841134
1388730071249578628,s3qk-9q3g,-79.6412484,43.587064
1388730071249578628,s3qk-hauk,-79.6412484,43.587064
13890093192610520876,y1fq-teik,-79.34153748,43.66516113
13890122274363762132,s6zw-xbfn,-71.2306491,46.8011599
13890122274363762132,s6zw-t6mo,-71.2306491,46.8011599
13890800263040692628,w2te-9t56,-79.39497375,43.64047623
13892325178438905568,s4zi-owc4,-79.3255459,43.6758664
13892701184564107970,s8es-chut,-123.0510598,49.2810064
1389387269521857959,s6fi-cjmo,-123.0884359,49.2585685
